object_type,page_number,x0,x1,y0,y1,doctop,top,bottom,width,height,adv,dash,evenodd,fill,fontname,linewidth,matrix,mcid,ncs,non_stroking_color,non_stroking_pattern,path,pts,size,stroke,stroking_color,stroking_pattern,tag,text,upright 
char,1,467.177,471.069,400.05600000000004,407.05600000000004,384.94399999999996,384.94399999999996,391.94399999999996,3.891999999999996,7.0,0.556,,,,ArialMT,,"(7, 0, 0, 7, 467.177, 402.331)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,0,1
char,1,508.431,510.377,400.05600000000004,407.05600000000004,384.94399999999996,384.94399999999996,391.94399999999996,1.9460000000000264,7.0,0.278,,,,ArialMT,,"(7, 0, 0, 7, 508.431, 402.331)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,.,1
char,1,510.377,514.269,400.05600000000004,407.05600000000004,384.94399999999996,384.94399999999996,391.94399999999996,3.891999999999996,7.0,0.556,,,,ArialMT,,"(7, 0, 0, 7, 510.377, 402.331)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,0,1
char,1,544.431,546.3770000000001,400.05600000000004,407.05600000000004,384.94399999999996,384.94399999999996,391.94399999999996,1.9460000000000264,7.0,0.278,,,,ArialMT,,"(7, 0, 0, 7, 544.431, 402.331)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,.,1
char,1,546.3770000000001,550.2690000000001,400.05600000000004,407.05600000000004,384.94399999999996,384.94399999999996,391.94399999999996,3.8920000000000528,7.0,0.556,,,,ArialMT,,"(7, 0, 0, 7, 546.3770000000001, 402.331)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,0,1
char,1,584.031,585.977,400.05600000000004,407.05600000000004,384.94399999999996,384.94399999999996,391.94399999999996,1.9460000000000264,7.0,0.278,,,,ArialMT,,"(7, 0, 0, 7, 584.031, 402.331)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,.,1
char,1,585.977,589.869,400.05600000000004,407.05600000000004,384.94399999999996,384.94399999999996,391.94399999999996,3.8920000000000528,7.0,0.556,,,,ArialMT,,"(7, 0, 0, 7, 585.977, 402.331)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,0,1
char,1,19.417,24.471000000000004,369.353,376.353,415.647,415.647,422.647,5.054000000000002,7.0,0.722,,,,Arial-BoldMT,,"(7, 0, 0, 7, 19.417, 371.985)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,R,1
char,1,24.471000000000004,29.140000000000004,369.353,376.353,415.647,415.647,422.647,4.6690000000000005,7.0,0.667,,,,Arial-BoldMT,,"(7, 0, 0, 7, 24.471000000000004, 371.985)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,E,1
char,1,29.14,34.971000000000004,369.353,376.353,415.647,415.647,422.647,5.831000000000003,7.0,0.833,,,,Arial-BoldMT,,"(7, 0, 0, 7, 29.14, 371.985)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,M,1
char,1,34.971000000000004,40.025000000000006,369.353,376.353,415.647,415.647,422.647,5.054000000000002,7.0,0.722,,,,Arial-BoldMT,,"(7, 0, 0, 7, 34.971000000000004, 371.985)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,A,1
char,1,40.025000000000006,45.07900000000001,369.353,376.353,415.647,415.647,422.647,5.054000000000002,7.0,0.722,,,,Arial-BoldMT,,"(7, 0, 0, 7, 40.025000000000006, 371.985)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,R,1
char,1,45.079,50.133,369.353,376.353,415.647,415.647,422.647,5.054000000000002,7.0,0.722,,,,Arial-BoldMT,,"(7, 0, 0, 7, 45.079, 371.985)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,K,1
char,1,50.133,54.80200000000001,369.353,376.353,415.647,415.647,422.647,4.669000000000004,7.0,0.667,,,,Arial-BoldMT,,"(7, 0, 0, 7, 50.133, 371.985)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,S,1
char,1,54.802,57.133,369.353,376.353,415.647,415.647,422.647,2.331000000000003,7.0,0.333,,,,Arial-BoldMT,,"(7, 0, 0, 7, 54.802, 371.985)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,:,1
char,1,144.276,148.94500000000002,369.353,376.353,415.647,415.647,422.647,4.669000000000011,7.0,0.667,,,,Arial-BoldMT,,"(7, 0, 0, 7, 144.276, 371.985)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,Y,1
char,1,148.94500000000002,153.222,369.353,376.353,415.647,415.647,422.647,4.276999999999987,7.0,0.611,,,,Arial-BoldMT,,"(7, 0, 0, 7, 148.94500000000002, 371.985)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,T,1
char,1,153.222,158.276,369.353,376.353,415.647,415.647,422.647,5.054000000000002,7.0,0.722,,,,Arial-BoldMT,,"(7, 0, 0, 7, 153.222, 371.985)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,D,1
char,1,158.276,160.222,369.353,376.353,415.647,415.647,422.647,1.945999999999998,7.0,0.278,,,,Arial-BoldMT,,"(7, 0, 0, 7, 158.276, 371.985)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,, ,1
char,1,160.222,164.89100000000002,369.353,376.353,415.647,415.647,422.647,4.669000000000011,7.0,0.667,,,,Arial-BoldMT,,"(7, 0, 0, 7, 160.222, 371.985)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,E,1
char,1,164.89100000000002,169.94500000000002,369.353,376.353,415.647,415.647,422.647,5.054000000000002,7.0,0.722,,,,Arial-BoldMT,,"(7, 0, 0, 7, 164.89100000000002, 371.985)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,N,1
char,1,169.94500000000002,174.222,369.353,376.353,415.647,415.647,422.647,4.276999999999987,7.0,0.611,,,,Arial-BoldMT,,"(7, 0, 0, 7, 169.94500000000002, 371.985)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,T,1
char,1,174.222,176.168,369.353,376.353,415.647,415.647,422.647,1.945999999999998,7.0,0.278,,,,Arial-BoldMT,,"(7, 0, 0, 7, 174.222, 371.985)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,I,1
char,1,176.168,180.445,369.353,376.353,415.647,415.647,422.647,4.276999999999987,7.0,0.611,,,,Arial-BoldMT,,"(7, 0, 0, 7, 176.168, 371.985)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,T,1
char,1,180.44500000000002,184.722,369.353,376.353,415.647,415.647,422.647,4.276999999999987,7.0,0.611,,,,Arial-BoldMT,,"(7, 0, 0, 7, 180.44500000000002, 371.985)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,L,1
char,1,184.722,189.39100000000002,369.353,376.353,415.647,415.647,422.647,4.669000000000011,7.0,0.667,,,,Arial-BoldMT,,"(7, 0, 0, 7, 184.722, 371.985)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,E,1
char,1,193.64,197.53199999999998,369.017,376.017,415.983,415.983,422.983,3.891999999999996,7.0,0.556,,,,Arial-BoldMT,,"(7, 0, 0, 7, 193.64, 371.649)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,2,1
char,1,197.53199999999998,201.42399999999998,369.017,376.017,415.983,415.983,422.983,3.891999999999996,7.0,0.556,,,,Arial-BoldMT,,"(7, 0, 0, 7, 197.53199999999998, 371.649)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,9,1
char,1,201.42399999999998,205.31599999999997,369.017,376.017,415.983,415.983,422.983,3.891999999999996,7.0,0.556,,,,Arial-BoldMT,,"(7, 0, 0, 7, 201.42399999999998, 371.649)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,2,1
char,1,205.31599999999997,209.20799999999997,369.017,376.017,415.983,415.983,422.983,3.891999999999996,7.0,0.556,,,,Arial-BoldMT,,"(7, 0, 0, 7, 205.31599999999997, 371.649)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,2,1
char,1,209.208,213.1,369.017,376.017,415.983,415.983,422.983,3.891999999999996,7.0,0.556,,,,Arial-BoldMT,,"(7, 0, 0, 7, 209.208, 371.649)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,4,1
char,1,213.1,215.046,369.017,376.017,415.983,415.983,422.983,1.945999999999998,7.0,0.278,,,,Arial-BoldMT,,"(7, 0, 0, 7, 213.1, 371.649)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,.,1
char,1,215.046,218.938,369.017,376.017,415.983,415.983,422.983,3.891999999999996,7.0,0.556,,,,Arial-BoldMT,,"(7, 0, 0, 7, 215.046, 371.649)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,8,1
char,1,218.938,222.82999999999998,369.017,376.017,415.983,415.983,422.983,3.891999999999996,7.0,0.556,,,,Arial-BoldMT,,"(7, 0, 0, 7, 218.938, 371.649)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,6,1
char,1,278.617,283.286,369.353,376.353,415.647,415.647,422.647,4.668999999999983,7.0,0.667,,,,Arial-BoldMT,,"(7, 0, 0, 7, 278.617, 371.985)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,Y,1
char,1,283.286,287.563,369.353,376.353,415.647,415.647,422.647,4.276999999999987,7.0,0.611,,,,Arial-BoldMT,,"(7, 0, 0, 7, 283.286, 371.985)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,T,1
char,1,287.56300000000005,292.617,369.353,376.353,415.647,415.647,422.647,5.053999999999974,7.0,0.722,,,,Arial-BoldMT,,"(7, 0, 0, 7, 287.56300000000005, 371.985)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,D,1
char,1,292.617,294.56300000000005,369.353,376.353,415.647,415.647,422.647,1.9460000000000264,7.0,0.278,,,,Arial-BoldMT,,"(7, 0, 0, 7, 292.617, 371.985)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,, ,1
char,1,294.56300000000005,299.617,369.353,376.353,415.647,415.647,422.647,5.053999999999974,7.0,0.722,,,,Arial-BoldMT,,"(7, 0, 0, 7, 294.56300000000005, 371.985)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,D,1
char,1,299.617,304.286,369.353,376.353,415.647,415.647,422.647,4.668999999999983,7.0,0.667,,,,Arial-BoldMT,,"(7, 0, 0, 7, 299.617, 371.985)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,E,1
char,1,304.286,309.34,369.353,376.353,415.647,415.647,422.647,5.053999999999974,7.0,0.722,,,,Arial-BoldMT,,"(7, 0, 0, 7, 304.286, 371.985)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,D,1
char,1,309.34000000000003,314.394,369.353,376.353,415.647,415.647,422.647,5.053999999999974,7.0,0.722,,,,Arial-BoldMT,,"(7, 0, 0, 7, 309.34000000000003, 371.985)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,U,1
char,1,314.394,319.448,369.353,376.353,415.647,415.647,422.647,5.053999999999974,7.0,0.722,,,,Arial-BoldMT,,"(7, 0, 0, 7, 314.394, 371.985)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,C,1
char,1,319.448,323.72499999999997,369.353,376.353,415.647,415.647,422.647,4.276999999999987,7.0,0.611,,,,Arial-BoldMT,,"(7, 0, 0, 7, 319.448, 371.985)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,T,1
char,1,334.036,337.928,369.017,376.017,415.983,415.983,422.983,3.891999999999996,7.0,0.556,,,,Arial-BoldMT,,"(7, 0, 0, 7, 334.036, 371.649)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,4,1
char,1,337.928,341.82,369.017,376.017,415.983,415.983,422.983,3.891999999999996,7.0,0.556,,,,Arial-BoldMT,,"(7, 0, 0, 7, 337.928, 371.649)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,8,1
char,1,341.82,345.712,369.017,376.017,415.983,415.983,422.983,3.891999999999996,7.0,0.556,,,,Arial-BoldMT,,"(7, 0, 0, 7, 341.82, 371.649)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,9,1
char,1,345.712,349.604,369.017,376.017,415.983,415.983,422.983,3.891999999999996,7.0,0.556,,,,Arial-BoldMT,,"(7, 0, 0, 7, 345.712, 371.649)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,3,1
char,1,349.604,351.55,369.017,376.017,415.983,415.983,422.983,1.9460000000000264,7.0,0.278,,,,Arial-BoldMT,,"(7, 0, 0, 7, 349.604, 371.649)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,.,1
char,1,351.55,355.442,369.017,376.017,415.983,415.983,422.983,3.891999999999996,7.0,0.556,,,,Arial-BoldMT,,"(7, 0, 0, 7, 351.55, 371.649)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,3,1
char,1,355.442,359.334,369.017,376.017,415.983,415.983,422.983,3.891999999999996,7.0,0.556,,,,Arial-BoldMT,,"(7, 0, 0, 7, 355.442, 371.649)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,7,1
char,1,28.8,30.746000000000002,354.34900000000005,361.34900000000005,430.65099999999995,430.65099999999995,437.65099999999995,1.9460000000000015,7.0,0.278,,,,ArialMT,,"(7, 0, 0, 7, 28.8, 356.624)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,I,1
char,1,30.746000000000002,35.023,354.34900000000005,361.34900000000005,430.65099999999995,430.65099999999995,437.65099999999995,4.277000000000001,7.0,0.611,,,,ArialMT,,"(7, 0, 0, 7, 30.746000000000002, 356.624)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,F,1
char,1,35.023,36.969,354.34900000000005,361.34900000000005,430.65099999999995,430.65099999999995,437.65099999999995,1.945999999999998,7.0,0.278,,,,ArialMT,,"(7, 0, 0, 7, 35.023, 356.624)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,, ,1
char,1,36.969,41.246,354.34900000000005,361.34900000000005,430.65099999999995,430.65099999999995,437.65099999999995,4.277000000000001,7.0,0.611,,,,ArialMT,,"(7, 0, 0, 7, 36.969, 356.624)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,T,1
char,1,41.246,45.915000000000006,354.34900000000005,361.34900000000005,430.65099999999995,430.65099999999995,437.65099999999995,4.669000000000004,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 41.246, 356.624)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,S,1
char,1,45.915000000000006,50.584,354.34900000000005,361.34900000000005,430.65099999999995,430.65099999999995,437.65099999999995,4.668999999999997,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 45.915000000000006, 356.624)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,P,1
char,1,50.584,52.53,354.34900000000005,361.34900000000005,430.65099999999995,430.65099999999995,437.65099999999995,1.945999999999998,7.0,0.278,,,,ArialMT,,"(7, 0, 0, 7, 50.584, 356.624)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,, ,1
char,1,52.53,57.199,354.34900000000005,361.34900000000005,430.65099999999995,430.65099999999995,437.65099999999995,4.668999999999997,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 52.53, 356.624)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,E,1
char,1,57.199,61.091,354.34900000000005,361.34900000000005,430.65099999999995,430.65099999999995,437.65099999999995,3.892000000000003,7.0,0.556,,,,ArialMT,,"(7, 0, 0, 7, 57.199, 356.624)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,L,1
char,1,61.09100000000001,65.76,354.34900000000005,361.34900000000005,430.65099999999995,430.65099999999995,437.65099999999995,4.668999999999997,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 61.09100000000001, 356.624)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,E,1
char,1,65.76,70.81400000000001,354.34900000000005,361.34900000000005,430.65099999999995,430.65099999999995,437.65099999999995,5.054000000000002,7.0,0.722,,,,ArialMT,,"(7, 0, 0, 7, 65.76, 356.624)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,C,1
char,1,70.81400000000001,75.09100000000001,354.34900000000005,361.34900000000005,430.65099999999995,430.65099999999995,437.65099999999995,4.277000000000001,7.0,0.611,,,,ArialMT,,"(7, 0, 0, 7, 70.81400000000001, 356.624)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,T,1
char,1,75.09100000000001,77.037,354.34900000000005,361.34900000000005,430.65099999999995,430.65099999999995,437.65099999999995,1.945999999999998,7.0,0.278,,,,ArialMT,,"(7, 0, 0, 7, 75.09100000000001, 356.624)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,I,1
char,1,77.037,82.483,354.34900000000005,361.34900000000005,430.65099999999995,430.65099999999995,437.65099999999995,5.445999999999998,7.0,0.778,,,,ArialMT,,"(7, 0, 0, 7, 77.037, 356.624)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,O,1
char,1,82.483,87.537,354.34900000000005,361.34900000000005,430.65099999999995,430.65099999999995,437.65099999999995,5.054000000000002,7.0,0.722,,,,ArialMT,,"(7, 0, 0, 7, 82.483, 356.624)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,N,1
char,1,87.537,89.483,354.34900000000005,361.34900000000005,430.65099999999995,430.65099999999995,437.65099999999995,1.945999999999998,7.0,0.278,,,,ArialMT,,"(7, 0, 0, 7, 87.537, 356.624)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,, ,1
char,1,89.483,94.152,354.34900000000005,361.34900000000005,430.65099999999995,430.65099999999995,437.65099999999995,4.668999999999997,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 89.483, 356.624)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,A,1
char,1,94.152,99.983,354.34900000000005,361.34900000000005,430.65099999999995,430.65099999999995,437.65099999999995,5.831000000000003,7.0,0.833,,,,ArialMT,,"(7, 0, 0, 7, 94.152, 356.624)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,M,1
char,1,99.983,104.26,354.34900000000005,361.34900000000005,430.65099999999995,430.65099999999995,437.65099999999995,4.277000000000001,7.0,0.611,,,,ArialMT,,"(7, 0, 0, 7, 99.983, 356.624)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,T,1
char,1,104.26,106.206,354.34900000000005,361.34900000000005,430.65099999999995,430.65099999999995,437.65099999999995,1.945999999999998,7.0,0.278,,,,ArialMT,,"(7, 0, 0, 7, 104.26, 356.624)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,, ,1
char,1,106.206,110.875,354.34900000000005,361.34900000000005,430.65099999999995,430.65099999999995,437.65099999999995,4.668999999999997,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 106.206, 356.624)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,E,1
char,1,110.87500000000001,115.54400000000001,354.34900000000005,361.34900000000005,430.65099999999995,430.65099999999995,437.65099999999995,4.668999999999997,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 110.87500000000001, 356.624)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,X,1
char,1,115.54400000000001,120.59800000000001,354.34900000000005,361.34900000000005,430.65099999999995,430.65099999999995,437.65099999999995,5.054000000000002,7.0,0.722,,,,ArialMT,,"(7, 0, 0, 7, 115.54400000000001, 356.624)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,C,1
char,1,120.598,125.267,354.34900000000005,361.34900000000005,430.65099999999995,430.65099999999995,437.65099999999995,4.668999999999997,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 120.598, 356.624)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,E,1
char,1,125.267,129.936,354.34900000000005,361.34900000000005,430.65099999999995,430.65099999999995,437.65099999999995,4.669000000000011,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 125.267, 356.624)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,E,1
char,1,129.936,134.99,354.34900000000005,361.34900000000005,430.65099999999995,430.65099999999995,437.65099999999995,5.054000000000002,7.0,0.722,,,,ArialMT,,"(7, 0, 0, 7, 129.936, 356.624)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,D,1
char,1,134.99,139.65900000000002,354.34900000000005,361.34900000000005,430.65099999999995,430.65099999999995,437.65099999999995,4.669000000000011,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 134.99, 356.624)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,S,1
char,1,139.659,141.605,354.34900000000005,361.34900000000005,430.65099999999995,430.65099999999995,437.65099999999995,1.945999999999998,7.0,0.278,,,,ArialMT,,"(7, 0, 0, 7, 139.659, 356.624)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,, ,1
char,1,141.605,146.659,354.34900000000005,361.34900000000005,430.65099999999995,430.65099999999995,437.65099999999995,5.054000000000002,7.0,0.722,,,,ArialMT,,"(7, 0, 0, 7, 141.605, 356.624)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,N,1
char,1,146.659,151.328,354.34900000000005,361.34900000000005,430.65099999999995,430.65099999999995,437.65099999999995,4.669000000000011,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 146.659, 356.624)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,E,1
char,1,151.328,155.605,354.34900000000005,361.34900000000005,430.65099999999995,430.65099999999995,437.65099999999995,4.276999999999987,7.0,0.611,,,,ArialMT,,"(7, 0, 0, 7, 151.328, 356.624)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,T,1
char,1,155.60500000000002,157.55100000000002,354.34900000000005,361.34900000000005,430.65099999999995,430.65099999999995,437.65099999999995,1.945999999999998,7.0,0.278,,,,ArialMT,,"(7, 0, 0, 7, 155.60500000000002, 356.624)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,, ,1
char,1,157.55100000000002,162.22000000000003,354.34900000000005,361.34900000000005,430.65099999999995,430.65099999999995,437.65099999999995,4.669000000000011,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 157.55100000000002, 356.624)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,A,1
char,1,162.22000000000003,168.05100000000002,354.34900000000005,361.34900000000005,430.65099999999995,430.65099999999995,437.65099999999995,5.830999999999989,7.0,0.833,,,,ArialMT,,"(7, 0, 0, 7, 162.22000000000003, 356.624)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,M,1
char,1,168.05100000000002,172.328,354.34900000000005,361.34900000000005,430.65099999999995,430.65099999999995,437.65099999999995,4.276999999999987,7.0,0.611,,,,ArialMT,,"(7, 0, 0, 7, 168.05100000000002, 356.624)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,T,1
char,1,28.8,33.854,342.829,349.829,442.171,442.171,449.171,5.0539999999999985,7.0,0.722,,,,ArialMT,,"(7, 0, 0, 7, 28.8, 345.104)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,D,1
char,1,33.854,38.908,342.829,349.829,442.171,442.171,449.171,5.054000000000002,7.0,0.722,,,,ArialMT,,"(7, 0, 0, 7, 33.854, 345.104)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,U,1
char,1,38.908,43.577,342.829,349.829,442.171,442.171,449.171,4.668999999999997,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 38.908, 345.104)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,E,1
char,1,43.577,45.522999999999996,342.829,349.829,442.171,442.171,449.171,1.945999999999998,7.0,0.278,,,,ArialMT,,"(7, 0, 0, 7, 43.577, 345.104)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,",",1
char,1,45.522999999999996,47.468999999999994,342.829,349.829,442.171,442.171,449.171,1.945999999999998,7.0,0.278,,,,ArialMT,,"(7, 0, 0, 7, 45.522999999999996, 345.104)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,, ,1
char,1,47.468999999999994,51.745999999999995,342.829,349.829,442.171,442.171,449.171,4.277000000000001,7.0,0.611,,,,ArialMT,,"(7, 0, 0, 7, 47.468999999999994, 345.104)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,T,1
char,1,51.745999999999995,56.41499999999999,342.829,349.829,442.171,442.171,449.171,4.668999999999997,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 51.745999999999995, 345.104)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,S,1
char,1,56.41499999999999,61.08399999999999,342.829,349.829,442.171,442.171,449.171,4.668999999999997,7.0,0.667,,,,ArialMT,,"(7, 0, 0, 7, 56.41499999999999, 345.104)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,P,1
char,1,61.08399999999999,63.02999999999999,342.829,349.829,442.171,442.171,449.171,1.945999999999998,7.0,0.278,,,,ArialMT,,"(7, 0, 0, 7, 61.08399999999999, 345.104)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,, ,1
char,1,63.02999999999999,69.63799999999999,342.829,349.829,442.171,442.171,449.171,6.608000000000004,7.0,0.9440000000000001,,,,ArialMT,,"(7, 0, 0, 7, 63.02999999999999, 345.104)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,W,1
char,1,69.63799999999999,71.58399999999999,342.829,349.829,442.171,442.171,449.171,1.945999999999998,7.0,0.278,,,,ArialMT,,"(7, 0, 0, 7, 69.63799999999999, 345.104)",,DeviceRGB,"(0, 0, 0)",,,,7.0,,"(0, 0, 0)",,,I,1
